"Date","Tournament","Home.Team","Away.Team","Period","Clock","Offense.Team","Defense.Team","Offense.Team.Skaters","Defense.Team.Skaters","Offense.Team.Goals","Defense.Team.Goals","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2","sequence","pass_cluster"
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1090,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Riikka Sallinen","Play",154,23,"Direct","","","","Minnamari Tuominen",134,42,22815,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1094,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Minnamari Tuominen","Play",141,20,"Direct","","","","Riikka Sallinen",185,7,22815,8
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1096,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Susanna Tapani","Play",191,18,"Direct","","","","Minnamari Tuominen",147,9,22815,10
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1103,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Minnamari Tuominen","Play",56,39,"Direct","","","","Susanna Tapani",78,13,22817,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1150,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Michelle Karvinen","Play",60,31,"Direct","","","","Noora Tulus",97,10,22827,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1151,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Ronja Savolainen","Play",72,27,"Direct","","","","Michelle Karvinen",48,38,22827,9
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1154,"Olympic (Women) - United States","Olympic (Women) - Finland",4,5,0,0,"Hilary Knight","Incomplete Play",102,5,"Direct","","","","Brianna Decker",124,30,22829,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1160,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Noora Tulus","Play",147,27,"Direct","","","","Jenni Hiirikoski",131,26,22832,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1161,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Jenni Hiirikoski","Play",131,39,"Direct","","","","Noora Tulus",147,27,22832,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1163,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Michelle Karvinen","Play",148,12,"Direct","","","","Jenni Hiirikoski",135,41,22832,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1166,"Olympic (Women) - Finland","Olympic (Women) - United States",5,4,0,0,"Jenni Hiirikoski","Play",138,17,"Direct","","","","Michelle Karvinen",136,7,22832,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1181,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,0,0,"Michelle Karvinen","Play",149,7,"Direct","","","","Riikka Sallinen",144,35,22839,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1185,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,0,0,"Dani Cameranesi","Incomplete Play",41,8,"Direct","","","","Kelly Pannek",48,38,22842,9
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",2,1190,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,0,0,"Lee Stecklein","Incomplete Play",16,6,"Direct","","","","Hilary Knight",66,4,22847,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,3,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Linda Valimaki","Play",99,6,"Direct","","","","Petra Nieminen",90,4,22853,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,13,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kendall Coyne Schofield","Play",114,27,"Direct","","","","Cayla Barnes",119,23,22856,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,15,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Annie Pankowski","Play",94,2,"Direct","","","","Kendall Coyne Schofield",117,25,22856,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,18,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Jenni Hiirikoski","Incomplete Play",60,24,"Direct","","","","Noora Tulus",85,8,22859,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,43,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Dani Cameranesi","Play",190,10,"Direct","","","","Lee Stecklein",154,4,22872,10
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,55,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kelly Pannek","Play",191,28,"Direct","","","","Lee Stecklein",130,16,22874,10
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,63,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kelly Pannek","Play",139,33,"Direct","","","","Hilary Knight",149,14,22876,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,74,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Rosa Lindstedt","Play",44,17,"Direct","","","","Michelle Karvinen",113,3,22879,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,76,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Ronja Savolainen","Play",69,16,"Direct","","","","Rosa Lindstedt",41,21,22879,9
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,80,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Ronja Savolainen","Play",89,9,"Direct","","","","Susanna Tapani",99,5,22880,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,84,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Lee Stecklein","Incomplete Play",94,14,"Direct","","","","Emily Pfalzer",101,2,22882,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,102,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Isa Rahunen","Incomplete Play",13,26,"Direct","","","","Susanna Tapani",30,6,22892,2
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,111,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Sydney Brodt","Play",40,14,"Direct","","","","Amanda Kessel",82,3,22896,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,113,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kacey Bellamy","Play",10,33,"Direct","","","","Sydney Brodt",58,4,22896,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,123,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Megan Bozek","Play",89,9,"Direct","","","","Amanda Kessel",102,6,22902,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,126,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Ronja Savolainen","Incomplete Play",15,22,"Direct","","","","Venla Hovi",55,3,22903,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,143,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Brianna Decker","Incomplete Play",104,5,"Direct","","","","Amanda Kessel",121,17,22913,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,146,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Emily Pfalzer","Play",23,21,"Direct","","","","Brianna Decker",61,4,22914,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,157,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Emily Pfalzer","Incomplete Play",131,21,"Direct","","","","Annie Pankowski",152,34,22918,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,164,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Annie Pankowski","Play",196,25,"Direct","","","","Kendall Coyne Schofield",197,28,22923,7
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,171,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kendall Coyne Schofield","Play",194,34,"Direct","","","","Brianna Decker",171,28,22925,7
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,179,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Megan Keller","Play",142,9,"Direct","","","","Kendall Coyne Schofield",153,39,22929,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,184,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Cayla Barnes","Play",52,35,"Direct","","","","Kelly Pannek",69,3,22929,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,206,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Dani Cameranesi","Incomplete Play",131,28,"Direct","","","","Megan Keller",134,19,22935,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,233,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kacey Bellamy","Incomplete Play",59,13,"Direct","","","","Hilary Knight",115,5,22941,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,240,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Susanna Tapani","Incomplete Play",91,4,"Direct","","","","Michelle Karvinen",117,40,22943,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,241,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Minnamari Tuominen","Play",20,23,"Direct","","","","Susanna Tapani",83,5,22944,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,253,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kacey Bellamy","Play",53,13,"Direct","","","","Kelly Pannek",77,7,22948,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,257,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Tanja Niskanen","Play",14,22,"Direct","","","","Jenni Hiirikoski",58,5,22950,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,266,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Alex Carpenter","Play",13,26,"Direct","","","","Amanda Kessel",40,4,22953,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,310,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Ronja Savolainen","Incomplete Play",69,32,"Direct","","","","Noora Tulus",121,8,22974,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,332,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Brianna Decker","Play",77,18,"Direct","","","","Annie Pankowski",122,19,22979,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,334,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Cayla Barnes","Play",24,6,"Direct","","","","Brianna Decker",38,2,22980,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,349,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Cayla Barnes","Play",130,21,"Direct","","","","Brianna Decker",158,14,22985,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,355,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Hilary Knight","Play",130,4,"Direct","","","","Cayla Barnes",150,2,22985,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,365,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Hilary Knight","Play",195,20,"Direct","","","","Dani Cameranesi",194,33,22985,7
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,371,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kelly Pannek","Incomplete Play",192,13,"Direct","","","","Hilary Knight",171,33,22989,7
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,379,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Lee Stecklein","Play",39,26,"Direct","","","","Emily Pfalzer",80,12,22993,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,390,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Venla Hovi","Incomplete Play",37,4,"Direct","","","","Emma Nuutinen",111,33,22996,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,396,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Dani Cameranesi","Play",156,31,"Direct","","","","Lee Stecklein",132,5,22999,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,402,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Isa Rahunen","Incomplete Play",63,34,"Direct","","","","Venla Hovi",115,3,23001,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,405,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Rosa Lindstedt","Play",78,3,"Direct","","","","Isa Rahunen",51,25,23002,9
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,422,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Noora Tulus","Play",65,7,"Direct","","","","Petra Nieminen",105,37,23007,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,446,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kendall Coyne Schofield","Play",139,5,"Direct","","","","Brianna Decker",152,24,23013,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,466,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Annie Pankowski","Incomplete Play",64,5,"Direct","","","","Kendall Coyne Schofield",87,25,23021,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,478,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kendall Coyne Schofield","Play",76,3,"Direct","","","","Brianna Decker",91,23,23026,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,487,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Megan Keller","Incomplete Play",107,2,"Direct","","","","Cayla Barnes",83,28,23027,4
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,500,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Dani Cameranesi","Play",183,17,"Direct","","","","Hilary Knight",157,20,23032,10
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,507,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Cayla Barnes","Incomplete Play",153,38,"Direct","","","","Hilary Knight",170,23,23034,8
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,508,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Hilary Knight","Play",149,11,"Direct","","","","Cayla Barnes",139,38,23035,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,514,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Megan Keller","Play",7,15,"Direct","","","","Dani Cameranesi",50,4,23035,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,523,"Olympic (Women) - Finland","Olympic (Women) - United States",5,5,1,1,"Emma Nuutinen","Play",40,2,"Direct","","","","Jenni Hiirikoski",30,10,23039,6
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,533,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Kelly Pannek","Play",150,2,"Direct","","","","Megan Keller",127,12,23043,3
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,541,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Megan Bozek","Play",53,5,"Direct","","","","Hilary Knight",87,3,23043,5
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,560,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Megan Bozek","Incomplete Play",126,5,"Direct","","","","Alex Carpenter",156,6,23050,1
"2019-04-14","Olympics 2018","Olympic (Women) - Finland","Olympic (Women) - United States",3,572,"Olympic (Women) - United States","Olympic (Women) - Finland",5,5,1,1,"Alex Carpenter","Play",110,4,"Direct","","","","Sydney Brodt",124,19,23055,4
