"Date","Year","Tournament","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Player.Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2"
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,840,5,5,1,0,"Women - Canada","Erin Ambrose","Play",126,76,"Direct","","","","Ella Shelton",136,7
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,835,5,5,1,0,"Women - Canada","Ella Shelton","Shot",131,40,"Snapshot","Blocked","t","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,834,5,5,1,0,"Women - Canada","Kristin O'Neill","Puck Recovery",164,28,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,832,5,5,1,0,"Women - Canada","Kristin O'Neill","Play",163,6,"Indirect","","","","Laura Stacey",198,39
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,828,5,5,1,0,"Women - Canada","Kristin O'Neill","Puck Recovery",179,26,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,828,5,5,1,0,"Women - Canada","Kristin O'Neill","Shot",179,26,"Snapshot","On Net","t","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,827,5,5,1,0,"Women - Canada","Brianne Jenner","Faceoff Win",169,21,"Backhand","","","","Kelly Pannek",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,826,5,5,1,0,"Women - Canada","Renata Fast","Puck Recovery",132,19,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,824,5,5,1,0,"Women - Canada","Renata Fast","Incomplete Play",127,45,"Direct","","","","Sarah Nurse",159,65
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,819,5,5,1,0,"Women - United States","Kelly Pannek","Puck Recovery",2,24,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,817,5,5,1,0,"Women - United States","Kelly Pannek","Play",4,17,"Direct","","","","Rory Guilday",5,24
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,815,5,5,1,0,"Women - Canada","Brianne Jenner","Takeaway",164,77,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,815,5,5,1,0,"Women - Canada","Brianne Jenner","Play",164,77,"Indirect","","","","Sarah Fillier",195,71
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,813,5,5,1,0,"Women - Canada","Sarah Fillier","Play",195,71,"Indirect","","","","Sarah Nurse",180,5
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,811,5,5,1,0,"Women - Canada","Sarah Nurse","Play",177,3,"Direct","","","","Sarah Fillier",192,31
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,810,5,5,1,0,"Women - Canada","Sarah Fillier","Shot",184,38,"Snapshot","On Net","f","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,809,5,5,1,0,"Women - Canada","Sarah Fillier","Puck Recovery",183,40,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,809,5,5,1,0,"Women - Canada","Sarah Fillier","Shot",183,40,"Snapshot","On Net","f","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,807,5,5,1,0,"Women - Canada","Sarah Fillier","Puck Recovery",183,42,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,807,5,5,1,0,"Women - Canada","Sarah Fillier","Shot",183,42,"Snapshot","Blocked","f","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,805,5,5,1,0,"Women - United States","Cayla Barnes","Puck Recovery",9,64,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,805,5,5,1,0,"Women - United States","Cayla Barnes","Dump In/Out",9,64,"Lost","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,803,5,5,1,0,"Women - Canada","Jocelyne Larocque","Puck Recovery",139,3,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,802,5,5,1,0,"Women - Canada","Jocelyne Larocque","Shot",133,12,"Wristshot","Blocked","t","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,801,5,5,1,0,"Women - United States","Kelly Pannek","Puck Recovery",33,59,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,800,5,5,1,0,"Women - United States","Kelly Pannek","Play",49,73,"Direct","","","","Grace Zumwinkle",74,56
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,797,5,5,1,0,"Women - United States","Grace Zumwinkle","Dump In/Out",102,63,"Retained","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,797,5,5,1,0,"Women - United States","Grace Zumwinkle","Zone Entry",125,72,"Dumped","","","","Jocelyne Larocque",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,794,5,5,1,0,"Women - United States","Grace Zumwinkle","Puck Recovery",198,57,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,794,5,5,1,0,"Women - United States","Grace Zumwinkle","Play",198,57,"Indirect","","","","Hayley Scamurra",199,40
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,791,5,5,1,0,"Women - United States","Hayley Scamurra","Incomplete Play",192,33,"Direct","","","","Cayla Barnes",162,57
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,790,5,5,1,0,"Women - Canada","Sarah Nurse","Puck Recovery",30,44,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,790,5,5,1,0,"Women - Canada","Sarah Nurse","Play",30,44,"Direct","","","","Brianne Jenner",33,58
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,787,5,5,1,0,"Women - Canada","Brianne Jenner","Play",50,84,"Indirect","","","","Renata Fast",4,67
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,782,5,5,1,0,"Women - Canada","Renata Fast","Play",25,28,"Direct","","","","Sarah Nurse",91,69
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,780,5,5,1,0,"Women - Canada","Sarah Nurse","Zone Entry",125,74,"Carried","","","","Megan Keller",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,779,5,5,1,0,"Women - United States","Gabbie Hughes","Takeaway",57,11,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,775,5,5,1,0,"Women - United States","Gabbie Hughes","Play",63,1,"Direct","","","","Abby Roque",75,30
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,773,5,5,1,0,"Women - United States","Abby Roque","Zone Entry",124,7,"Carried","","","","Jessica DiGirolamo",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,769,5,5,1,0,"Women - Canada","Jocelyne Larocque","Puck Recovery",23,36,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,769,5,5,1,0,"Women - Canada","Jocelyne Larocque","Dump In/Out",18,29,"Lost","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,768,5,5,1,0,"Women - United States","Haley Winn","Puck Recovery",140,83,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,767,5,5,1,0,"Women - United States","Haley Winn","Play",151,83,"Indirect","","","","Lacey Eden",182,79
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,765,5,5,1,0,"Women - United States","Lacey Eden","Play",182,79,"Direct","","","","Abby Roque",141,47
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,763,5,5,1,0,"Women - United States","Abby Roque","Shot",143,35,"Wristshot","Blocked","t","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,761,5,5,1,0,"Women - Canada","Julia Gosling","Puck Recovery",69,35,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,758,5,5,1,0,"Women - Canada","Julia Gosling","Zone Entry",126,67,"Carried","","","","Megan Keller",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,755,5,5,1,0,"Women - Canada","Julia Gosling","Play",183,75,"Direct","","","","Jessie Eldridge",179,66
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,753,5,5,1,0,"Women - United States","Megan Keller","Puck Recovery",3,25,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,752,5,5,1,0,"Women - United States","Megan Keller","Play",3,22,"Direct","","","","Lacey Eden",43,40
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,750,5,5,1,0,"Women - Canada","Jamie Lee Rattray","Puck Recovery",143,62,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,749,5,5,1,0,"Women - Canada","Jamie Lee Rattray","Incomplete Play",135,55,"Direct","","","","Julia Gosling",171,44
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,749,5,5,1,0,"Women - United States","Haley Winn","Takeaway",39,42,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,748,5,5,1,0,"Women - United States","Haley Winn","Dump In/Out",54,41,"Lost","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,746,5,5,1,0,"Women - Canada","Jamie Bourbonnais","Puck Recovery",94,78,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,746,5,5,1,0,"Women - Canada","Jamie Bourbonnais","Incomplete Play",94,78,"Indirect","","","","Jamie Lee Rattray",117,80
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,745,5,5,1,0,"Women - United States","Abby Roque","Takeaway",87,0,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,745,5,5,1,0,"Women - United States","Abby Roque","Dump In/Out",87,0,"Lost","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,740,5,5,1,0,"Women - Canada","Jessica DiGirolamo","Puck Recovery",5,19,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,740,5,5,1,0,"Women - United States","Abby Roque","Faceoff Win",31,64,"Backhand","","","","Marie-Philip Poulin",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,738,5,5,1,0,"Women - United States","Megan Keller","Puck Recovery",7,69,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,738,5,5,1,0,"Women - United States","Megan Keller","Play",7,69,"Indirect","","","","Lacey Eden",38,83
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,735,5,5,1,0,"Women - United States","Lacey Eden","Play",38,83,"Indirect","","","","Abby Roque",57,82
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,733,5,5,1,0,"Women - United States","Abby Roque","Incomplete Play",75,82,"Indirect","","","","Gabbie Hughes",119,82
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,729,5,5,1,0,"Women - Canada","Ella Shelton","Puck Recovery",25,15,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,725,5,5,1,0,"Women - Canada","Ella Shelton","Puck Recovery",9,55,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,721,5,5,1,0,"Women - Canada","Ella Shelton","Play",23,30,"Direct","","","","Marie-Philip Poulin",75,45
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,719,5,5,1,0,"Women - Canada","Marie-Philip Poulin","Play",94,15,"Indirect","","","","Blayre Turnbull",94,15
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,718,5,5,1,0,"Women - Canada","Blayre Turnbull","Zone Entry",125,20,"Carried","","","","Natalie Buchbinder",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,718,5,5,1,0,"Women - Canada","Blayre Turnbull","Incomplete Play",127,20,"Direct","","","","Emma Maltais",135,57
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,717,5,5,1,0,"Women - United States","Savannah Harmon","Puck Recovery",49,33,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,717,5,5,1,0,"Women - United States","Savannah Harmon","Incomplete Play",49,33,"Indirect","","","","Taylor Heise",67,45
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,717,5,5,1,0,"Women - Canada","Emma Maltais","Takeaway",144,51,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,715,5,5,1,0,"Women - Canada","Emma Maltais","Play",161,73,"Direct","","","","Blayre Turnbull",186,66
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,712,5,5,1,0,"Women - Canada","Blayre Turnbull","Incomplete Play",181,82,"Indirect","","","","Ella Shelton",129,77
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,709,5,5,1,0,"Women - Canada","Blayre Turnbull","Puck Recovery",159,83,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,709,5,5,1,0,"Women - Canada","Blayre Turnbull","Play",159,83,"Indirect","","","","Emma Maltais",190,77
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,707,5,5,1,0,"Women - Canada","Emma Maltais","Play",179,79,"Indirect","","","","Jocelyne Larocque",126,81
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,704,5,5,1,0,"Women - Canada","Jocelyne Larocque","Incomplete Play",139,82,"Direct","","","","Emma Maltais",181,76
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,702,5,5,1,0,"Women - United States","Natalie Buchbinder","Puck Recovery",1,44,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,702,5,5,1,0,"Women - United States","Natalie Buchbinder","Incomplete Play",0,47,"Indirect","","","","Savannah Harmon",10,34
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,701,5,5,1,0,"Women - Canada","Emma Maltais","Takeaway",199,46,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,700,5,5,1,0,"Women - Canada","Emma Maltais","Play",190,57,"Direct","","","","Blayre Turnbull",176,57
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,700,5,5,1,0,"Women - Canada","Blayre Turnbull","Shot",176,57,"Snapshot","Missed","f","t","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,698,5,5,1,0,"Women - Canada","Marie-Philip Poulin","Puck Recovery",198,30,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,698,5,5,1,0,"Women - Canada","Marie-Philip Poulin","Play",198,30,"Indirect","","","","Renata Fast",139,84
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,687,5,5,1,0,"Women - Canada","Renata Fast","Shot",130,32,"Wristshot","On Net","t","f","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,685,5,5,1,0,"Women - United States","Alex Carpenter","Faceoff Win",31,20,"Backhand","","","","Brianne Jenner",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,683,5,5,1,0,"Women - United States","Rory Guilday","Puck Recovery",9,19,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,683,5,5,1,0,"Women - United States","Rory Guilday","Incomplete Play",9,19,"Indirect","","","","Hannah Bilka",69,4
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,681,5,5,1,0,"Women - Canada","Sarah Nurse","Takeaway",150,84,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,681,5,5,1,0,"Women - Canada","Sarah Nurse","Play",146,84,"Indirect","","","","Brianne Jenner",180,82
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,680,5,5,1,0,"Women - Canada","Brianne Jenner","Incomplete Play",180,82,"Direct","","","","Sarah Fillier",162,57
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,676,5,5,1,0,"Women - Canada","Sarah Fillier","Puck Recovery",183,81,"","","","","",NA,NA
2023-11-08,2023,"Rivalry Series 2023","Women - United States","Women - Canada",2,671,5,5,1,0,"Women - United States","Cayla Barnes","Play",23,59,"Direct","","","","Tessa Janecke",62,82
